,index,departement,createdAt,lieu_id,categorie
15199,1,Seine-et-Marne,2021-06,12904,Ordinateur
15200,2,Seine-et-Marne,2021-06,12904,Activités
15201,0,Seine-et-Marne,2021-06,12905,Accompagnement à l'emploi
15202,1,Seine-et-Marne,2021-06,12905,Ordinateur
15203,2,Seine-et-Marne,2021-06,12905,Activités
15204,0,Seine-et-Marne,2021-06,12906,Accompagnement à l'emploi
15205,1,Seine-et-Marne,2021-06,12906,Ordinateur
15206,2,Seine-et-Marne,2021-06,12906,Activités
15207,0,Seine-et-Marne,2021-06,12907,Accompagnement à l'emploi
15208,1,Seine-et-Marne,2021-06,12907,Ordinateur
15209,2,Seine-et-Marne,2021-06,12907,Activités
15210,0,Seine-et-Marne,2021-06,12908,Accompagnement à l'emploi
15211,1,Seine-et-Marne,2021-06,12908,Ordinateur
15212,2,Seine-et-Marne,2021-06,12908,Activités
15213,0,Yvelines,2021-06,12909,Conseil administratif
15214,0,Seine-et-Marne,2021-06,12910,Accompagnement à l'emploi
15215,1,Seine-et-Marne,2021-06,12910,Ordinateur
15216,2,Seine-et-Marne,2021-06,12910,Activités
15217,0,Seine-et-Marne,2021-06,12911,Accompagnement à l'emploi
15218,1,Seine-et-Marne,2021-06,12911,Ordinateur
15219,2,Seine-et-Marne,2021-06,12911,Activités
15220,0,Yvelines,2021-06,12912,Conseil administratif
15221,0,Yvelines,2021-06,12913,Conseil administratif
15222,0,Yvelines,2021-06,12914,Conseil administratif
15223,0,Yvelines,2021-06,12915,Conseil administratif
15224,0,Seine-Saint-Denis,2021-06,12922,Douche
15225,1,Seine-Saint-Denis,2021-06,12922,Vêtements
15226,0,Hauts-de-Seine,2021-06,12924,Douche
15227,1,Hauts-de-Seine,2021-06,12924,Vêtements
15228,0,Essonne,2021-06,12927,Formation français
15229,1,Essonne,2021-06,12927,Accompagnement à l'emploi
15230,2,Essonne,2021-06,12927,Accompagnement social
15231,3,Essonne,2021-06,12927,Conseil administratif
15232,0,Bas-Rhin,2021-06,12931,Hébergement d'urgence
15233,0,Alpes-Maritimes,2021-06,12933,Colis Alimentaire
15234,1,Alpes-Maritimes,2021-06,12933,Epicerie Sociale
15235,0,Essonne,2021-06,12936,Accompagnement à l'emploi
15236,1,Essonne,2021-06,12936,Accompagnement social
15237,2,Essonne,2021-06,12936,Conseil administratif
15238,0,Alpes-Maritimes,2021-06,12938,Distribution alimentaire
15239,1,Alpes-Maritimes,2021-06,12938,Epicerie Sociale
15240,0,Gironde,2021-06,12939,Colis Alimentaire
15241,1,Gironde,2021-06,12939,Vêtements
15242,0,Alpes-Maritimes,2021-06,12941,Infirmerie
15243,1,Alpes-Maritimes,2021-06,12941,Atelier numérique
15244,2,Alpes-Maritimes,2021-06,12941,Accompagnement à l'emploi
15245,3,Alpes-Maritimes,2021-06,12941,Conseil logement
15246,4,Alpes-Maritimes,2021-06,12941,Permanence juridique
15247,5,Alpes-Maritimes,2021-06,12941,Domiciliation
15248,6,Alpes-Maritimes,2021-06,12941,Accompagnement social
15249,7,Alpes-Maritimes,2021-06,12941,Ecrivain public
15250,8,Alpes-Maritimes,2021-06,12941,Conseil handicap
15251,9,Alpes-Maritimes,2021-06,12941,Conseil administratif
15252,10,Alpes-Maritimes,2021-06,12941,Restauration assise
15253,11,Alpes-Maritimes,2021-06,12941,Colis Alimentaire
15254,12,Alpes-Maritimes,2021-06,12941,Epicerie Sociale
15255,13,Alpes-Maritimes,2021-06,12941,Activités
15256,0,Essonne,2021-06,12943,Domiciliation
15257,1,Essonne,2021-06,12943,Accompagnement social
15258,2,Essonne,2021-06,12943,Conseil handicap
15259,3,Essonne,2021-06,12943,Conseil administratif
15260,0,Paris,2021-06,12944,Douche
15261,1,Paris,2021-06,12944,Vêtements
15262,0,Essonne,2021-06,12947,Domiciliation
15263,1,Essonne,2021-06,12947,Accompagnement social
15264,2,Essonne,2021-06,12947,Conseil handicap
15265,3,Essonne,2021-06,12947,Conseil administratif
15266,0,Essonne,2021-06,12949,Domiciliation
15267,1,Essonne,2021-06,12949,Conseil handicap
15268,2,Essonne,2021-06,12949,Conseil administratif
15269,0,Alpes-Maritimes,2021-06,12953,Accompagnement à l'emploi
15270,1,Alpes-Maritimes,2021-06,12953,Conseil logement
15271,2,Alpes-Maritimes,2021-06,12953,Permanence juridique
15272,3,Alpes-Maritimes,2021-06,12953,Ecrivain public
15273,4,Alpes-Maritimes,2021-06,12953,Conseil handicap
15274,5,Alpes-Maritimes,2021-06,12953,Conseil administratif
15275,6,Alpes-Maritimes,2021-06,12953,Activités
15276,0,Essonne,2021-07,12956,Domiciliation
15277,1,Essonne,2021-07,12956,Accompagnement social
15278,2,Essonne,2021-07,12956,Conseil handicap
15279,3,Essonne,2021-07,12956,Conseil administratif
15280,0,Alpes-Maritimes,2021-07,12959,Accompagnement à l'emploi
15281,1,Alpes-Maritimes,2021-07,12959,Conseil logement
15282,2,Alpes-Maritimes,2021-07,12959,Conseil administratif
15283,3,Alpes-Maritimes,2021-07,12959,Ordinateur
15284,4,Alpes-Maritimes,2021-07,12959,Wifi
15285,0,Essonne,2021-07,12960,Conseil logement
15286,1,Essonne,2021-07,12960,Permanence juridique
15287,2,Essonne,2021-07,12960,Domiciliation
15288,3,Essonne,2021-07,12960,Accompagnement social
15289,4,Essonne,2021-07,12960,Ecrivain public
15290,5,Essonne,2021-07,12960,Conseil handicap
15291,6,Essonne,2021-07,12960,Conseil administratif
15292,0,Alpes-Maritimes,2021-07,12963,Addiction
15293,1,Alpes-Maritimes,2021-07,12963,Dépistage
15294,2,Alpes-Maritimes,2021-07,12963,Généraliste
15295,3,Alpes-Maritimes,2021-07,12963,Douche
15296,4,Alpes-Maritimes,2021-07,12963,Laverie
15297,5,Alpes-Maritimes,2021-07,12963,Accompagnement social
15298,6,Alpes-Maritimes,2021-07,12963,Ordinateur
15299,0,Loire-Atlantique,2021-07,12964,Sport
15300,0,Essonne,2021-07,12965,Domiciliation
15301,1,Essonne,2021-07,12965,Accompagnement social
15302,2,Essonne,2021-07,12965,Conseil handicap
15303,3,Essonne,2021-07,12965,Conseil administratif
15304,0,Essonne,2021-07,12966,Domiciliation
15305,1,Essonne,2021-07,12966,Conseil handicap
15306,2,Essonne,2021-07,12966,Conseil administratif
15307,0,Essonne,2021-07,12969,Domiciliation
15308,1,Essonne,2021-07,12969,Conseil handicap
15309,2,Essonne,2021-07,12969,Conseil administratif
15310,0,Essonne,2021-07,12976,Domiciliation
15311,1,Essonne,2021-07,12976,Conseil handicap
15312,2,Essonne,2021-07,12976,Conseil administratif
15313,0,Bouches-du-Rhône,2021-07,12977,Activités
15314,1,Bouches-du-Rhône,2021-07,12977,Oto-rhino-laryngologie
15315,2,Bouches-du-Rhône,2021-07,12977,Orthophonie
15316,0,Paris,2021-07,12979,Distribution alimentaire
15317,0,Essonne,2021-07,12981,Domiciliation
15318,1,Essonne,2021-07,12981,Conseil handicap
15319,2,Essonne,2021-07,12981,Conseil administratif
15320,0,Loire-Atlantique,2021-07,12983,Douche
15321,1,Loire-Atlantique,2021-07,12983,Laverie
15322,2,Loire-Atlantique,2021-07,12983,Conseil administratif
15323,3,Loire-Atlantique,2021-07,12983,Ordinateur
15324,4,Loire-Atlantique,2021-07,12983,Prise
15325,5,Loire-Atlantique,2021-07,12983,Restauration assise
15326,6,Loire-Atlantique,2021-07,12983,Accueil de jour
15327,7,Loire-Atlantique,2021-07,12983,Hébergement d'urgence
15328,8,Loire-Atlantique,2021-07,12983,Halte de nuit
15329,9,Loire-Atlantique,2021-07,12983,Activités
15330,10,Loire-Atlantique,2021-07,12983,Bagagerie
15331,0,Alpes-Maritimes,2021-07,12984,Addiction
15332,1,Alpes-Maritimes,2021-07,12984,Dépistage
15333,2,Alpes-Maritimes,2021-07,12984,Psychologie
15334,3,Alpes-Maritimes,2021-07,12984,Généraliste
15335,4,Alpes-Maritimes,2021-07,12984,Accompagnement social
15336,5,Alpes-Maritimes,2021-07,12984,Activités
15337,0,Gironde,2021-07,12989,Formation français
15338,1,Gironde,2021-07,12989,Soutien scolaire
15339,2,Gironde,2021-07,12989,Conseil logement
15340,3,Gironde,2021-07,12989,Conseil administratif
15341,0,Essonne,2021-07,12992,Domiciliation
15342,1,Essonne,2021-07,12992,Conseil handicap
15343,2,Essonne,2021-07,12992,Conseil administratif
15344,0,Essonne,2021-07,12993,Domiciliation
15345,1,Essonne,2021-07,12993,Accompagnement social
15346,2,Essonne,2021-07,12993,Conseil handicap
15347,3,Essonne,2021-07,12993,Conseil administratif
15348,0,Essonne,2021-07,12994,Domiciliation
15349,1,Essonne,2021-07,12994,Accompagnement social
15350,2,Essonne,2021-07,12994,Conseil handicap
15351,3,Essonne,2021-07,12994,Conseil administratif
15352,0,Essonne,2021-07,12995,Conseil logement
15353,1,Essonne,2021-07,12995,Domiciliation
15354,2,Essonne,2021-07,12995,Accompagnement social
15355,3,Essonne,2021-07,12995,Conseil handicap
15356,4,Essonne,2021-07,12995,Conseil administratif
15357,0,Essonne,2021-07,12997,Domiciliation
15358,1,Essonne,2021-07,12997,Conseil handicap
15359,2,Essonne,2021-07,12997,Conseil administratif
15360,0,Essonne,2021-07,12998,Domiciliation
15361,1,Essonne,2021-07,12998,Conseil handicap
15362,2,Essonne,2021-07,12998,Conseil administratif
15363,0,Essonne,2021-07,12999,Domiciliation
15364,1,Essonne,2021-07,12999,Accompagnement social
15365,2,Essonne,2021-07,12999,Conseil handicap
15366,3,Essonne,2021-07,12999,Conseil administratif
15367,0,Essonne,2021-07,13001,Domiciliation
15368,1,Essonne,2021-07,13001,Conseil handicap
15369,2,Essonne,2021-07,13001,Conseil administratif
15370,0,Essonne,2021-07,13003,Domiciliation
15371,1,Essonne,2021-07,13003,Accompagnement social
15372,2,Essonne,2021-07,13003,Conseil handicap
15373,3,Essonne,2021-07,13003,Conseil administratif
15374,0,Bas-Rhin,2021-07,13004,Insertion par l'activité économique
15375,0,Seine-et-Marne,2021-07,13010,Accompagnement social
15376,1,Seine-et-Marne,2021-07,13010,Conseil handicap
15377,2,Seine-et-Marne,2021-07,13010,Conseil administratif
15378,3,Seine-et-Marne,2021-07,13010,Activités
15379,0,Paris,2021-07,13011,Dépistage
15380,1,Paris,2021-07,13011,Bien-être
15381,0,Seine-et-Marne,2021-07,13012,Formation français
15382,1,Seine-et-Marne,2021-07,13012,Permanence juridique
15383,2,Seine-et-Marne,2021-07,13012,Ecrivain public
15384,3,Seine-et-Marne,2021-07,13012,Conseil administratif
15385,4,Seine-et-Marne,2021-07,13012,Activités
15386,0,Val-d'Oise,2021-07,13014,Ordinateur
15387,1,Val-d'Oise,2021-07,13014,Wifi
15388,2,Val-d'Oise,2021-07,13014,Bibliothèque
15389,0,Val-d'Oise,2021-07,13015,Psychologie
15390,1,Val-d'Oise,2021-07,13015,Atelier numérique
15391,2,Val-d'Oise,2021-07,13015,Formation français
15392,3,Val-d'Oise,2021-07,13015,Accompagnement à l'emploi
15393,4,Val-d'Oise,2021-07,13015,Soutien scolaire
15394,5,Val-d'Oise,2021-07,13015,Conseil logement
15395,6,Val-d'Oise,2021-07,13015,Permanence juridique
15396,7,Val-d'Oise,2021-07,13015,Accompagnement social
15397,8,Val-d'Oise,2021-07,13015,Ecrivain public
15398,9,Val-d'Oise,2021-07,13015,Ordinateur
15399,10,Val-d'Oise,2021-07,13015,Sport
15400,11,Val-d'Oise,2021-07,13015,Activités
15401,0,Val-d'Oise,2021-07,13016,Accompagnement à l'emploi
15402,0,Val-d'Oise,2021-07,13017,Accompagnement à l'emploi
15403,0,Val-d'Oise,2021-07,13018,Accompagnement à l'emploi
15404,1,Val-d'Oise,2021-07,13018,Ordinateur
15405,0,Val-d'Oise,2021-07,13020,Accompagnement à l'emploi
15406,0,Paris,2021-07,13021,Atelier numérique
15407,1,Paris,2021-07,13021,Permanence juridique
15408,2,Paris,2021-07,13021,Accompagnement social
15409,3,Paris,2021-07,13021,Conseil administratif
15410,4,Paris,2021-07,13021,Numérisation de documents
15411,0,Val-d'Oise,2021-07,13022,Accompagnement à l'emploi
15412,0,Val-d'Oise,2021-07,13023,Accompagnement à l'emploi
15413,0,Seine-et-Marne,2021-07,13024,Formation français
15414,1,Seine-et-Marne,2021-07,13024,Permanence juridique
15415,2,Seine-et-Marne,2021-07,13024,Ecrivain public
15416,3,Seine-et-Marne,2021-07,13024,Conseil administratif
15417,4,Seine-et-Marne,2021-07,13024,Activités
15418,0,Val-d'Oise,2021-07,13025,Accompagnement à l'emploi
15419,1,Val-d'Oise,2021-07,13025,Ordinateur
15420,0,Val-d'Oise,2021-07,13026,Accompagnement à l'emploi
15421,0,Val-d'Oise,2021-07,13027,Accompagnement à l'emploi
15422,0,Val-d'Oise,2021-07,13031,Psychologie
15423,1,Val-d'Oise,2021-07,13031,Accompagnement social
15424,0,Seine-et-Marne,2021-07,13032,Accompagnement à l'emploi
15425,1,Seine-et-Marne,2021-07,13032,Insertion par l'activité économique
15426,0,Alpes-Maritimes,2021-07,13034,Toilettes
15427,0,Alpes-Maritimes,2021-07,13035,Toilettes
15428,0,Alpes-Maritimes,2021-07,13036,Toilettes
15429,0,Alpes-Maritimes,2021-07,13037,Fontaine
15430,0,Val-de-Marne,2021-07,13038,Accompagnement à l'emploi
15431,1,Val-de-Marne,2021-07,13038,Conseil logement
15432,0,Alpes-Maritimes,2021-07,13039,Accompagnement social
15433,1,Alpes-Maritimes,2021-07,13039,Conseil administratif
15434,2,Alpes-Maritimes,2021-07,13039,Activités
15435,0,Val-d'Oise,2021-07,13043,Accompagnement à l'emploi
15436,1,Val-d'Oise,2021-07,13043,Insertion par l'activité économique
15437,0,Val-d'Oise,2021-07,13046,Addiction
15438,0,Seine-et-Marne,2021-07,13047,Formation français
15439,1,Seine-et-Marne,2021-07,13047,Conseil logement
15440,2,Seine-et-Marne,2021-07,13047,Conseil handicap
15441,3,Seine-et-Marne,2021-07,13047,Conseil administratif
15442,0,Seine-et-Marne,2021-07,13053,Conseil logement
15443,1,Seine-et-Marne,2021-07,13053,Conseil handicap
15444,2,Seine-et-Marne,2021-07,13053,Conseil administratif
15445,0,Seine-et-Marne,2021-07,13054,Domiciliation
15446,1,Seine-et-Marne,2021-07,13054,Accompagnement social
15447,2,Seine-et-Marne,2021-07,13054,Conseil handicap
15448,3,Seine-et-Marne,2021-07,13054,Conseil administratif
15449,0,Seine-et-Marne,2021-07,13055,Conseil logement
15450,1,Seine-et-Marne,2021-07,13055,Conseil handicap
15451,2,Seine-et-Marne,2021-07,13055,Conseil administratif
15452,0,Seine-et-Marne,2021-07,13056,Domiciliation
15453,1,Seine-et-Marne,2021-07,13056,Conseil handicap
15454,2,Seine-et-Marne,2021-07,13056,Conseil administratif
15455,0,Seine-et-Marne,2021-07,13057,Domiciliation
15456,1,Seine-et-Marne,2021-07,13057,Conseil handicap
15457,2,Seine-et-Marne,2021-07,13057,Conseil administratif
15458,0,Seine-et-Marne,2021-07,13060,Accompagnement social
15459,1,Seine-et-Marne,2021-07,13060,Conseil handicap
15460,2,Seine-et-Marne,2021-07,13060,Conseil administratif
15461,0,Seine-et-Marne,2021-07,13061,Permanence juridique
15462,1,Seine-et-Marne,2021-07,13061,Domiciliation
15463,2,Seine-et-Marne,2021-07,13061,Accompagnement social
15464,3,Seine-et-Marne,2021-07,13061,Conseil handicap
15465,4,Seine-et-Marne,2021-07,13061,Conseil administratif
15466,0,Seine-et-Marne,2021-07,13063,Domiciliation
15467,1,Seine-et-Marne,2021-07,13063,Conseil administratif
15468,0,Seine-et-Marne,2021-07,13064,Conseil logement
15469,1,Seine-et-Marne,2021-07,13064,Domiciliation
15470,2,Seine-et-Marne,2021-07,13064,Conseil handicap
15471,3,Seine-et-Marne,2021-07,13064,Conseil administratif
15472,0,Seine-et-Marne,2021-07,13067,Domiciliation
15473,1,Seine-et-Marne,2021-07,13067,Conseil handicap
15474,2,Seine-et-Marne,2021-07,13067,Conseil administratif
15475,0,Seine-et-Marne,2021-07,13068,Domiciliation
15476,1,Seine-et-Marne,2021-07,13068,Conseil handicap
15477,2,Seine-et-Marne,2021-07,13068,Conseil administratif
15478,0,Alpes-Maritimes,2021-07,13069,Accompagnement à l'emploi
15479,1,Alpes-Maritimes,2021-07,13069,Accompagnement social
15480,2,Alpes-Maritimes,2021-07,13069,Ordinateur
15481,0,Loire-Atlantique,2021-07,13071,Accompagnement social
15482,0,Val-de-Marne,2021-07,13074,Insertion par l'activité économique
15483,0,Seine-et-Marne,2021-07,13076,Domiciliation
15484,1,Seine-et-Marne,2021-07,13076,Accompagnement social
15485,2,Seine-et-Marne,2021-07,13076,Conseil handicap
15486,3,Seine-et-Marne,2021-07,13076,Conseil administratif
15487,0,Seine-et-Marne,2021-07,13077,Domiciliation
15488,1,Seine-et-Marne,2021-07,13077,Conseil handicap
15489,2,Seine-et-Marne,2021-07,13077,Conseil administratif
15490,0,Seine-et-Marne,2021-07,13078,Permanence juridique
15491,1,Seine-et-Marne,2021-07,13078,Domiciliation
15492,2,Seine-et-Marne,2021-07,13078,Conseil handicap
15493,3,Seine-et-Marne,2021-07,13078,Conseil administratif
15494,0,Seine-Saint-Denis,2021-07,13085,Accompagnement à l'emploi
15495,1,Seine-Saint-Denis,2021-07,13085,Insertion par l'activité économique
15496,0,Val-de-Marne,2021-07,13089,Accompagnement à l'emploi
15497,1,Val-de-Marne,2021-07,13089,Insertion par l'activité économique
15498,0,Alpes-Maritimes,2021-07,13094,Psychologie
15499,1,Alpes-Maritimes,2021-07,13094,Laverie
15500,2,Alpes-Maritimes,2021-07,13094,Permanence juridique
15501,3,Alpes-Maritimes,2021-07,13094,Accompagnement social
15502,4,Alpes-Maritimes,2021-07,13094,Conseil administratif
15503,5,Alpes-Maritimes,2021-07,13094,Ordinateur
15504,6,Alpes-Maritimes,2021-07,13094,Téléphones
15505,7,Alpes-Maritimes,2021-07,13094,Colis Alimentaire
15506,8,Alpes-Maritimes,2021-07,13094,Activités
15507,9,Alpes-Maritimes,2021-07,13094,Vêtements
15508,0,Bouches-du-Rhône,2021-07,13097,Formation français
15509,1,Bouches-du-Rhône,2021-07,13097,Soutien scolaire
15510,2,Bouches-du-Rhône,2021-07,13097,Accompagnement social
15511,3,Bouches-du-Rhône,2021-07,13097,Colis Alimentaire
15512,4,Bouches-du-Rhône,2021-07,13097,Garde d'enfants
15513,0,Essonne,2021-07,13098,Accompagnement à l'emploi
15514,1,Essonne,2021-07,13098,Insertion par l'activité économique
15515,0,Paris,2021-07,13100,Musée
15516,0,Alpes-Maritimes,2021-07,13101,Psychologie
15517,0,Seine-et-Marne,2021-07,13102,Accompagnement à l'emploi
15518,1,Seine-et-Marne,2021-07,13102,Domiciliation
15519,2,Seine-et-Marne,2021-07,13102,Ecrivain public
15520,3,Seine-et-Marne,2021-07,13102,Conseil handicap
15521,4,Seine-et-Marne,2021-07,13102,Conseil administratif
15522,0,Val-d'Oise,2021-07,13103,Accompagnement à l'emploi
15523,1,Val-d'Oise,2021-07,13103,Conseil logement
15524,2,Val-d'Oise,2021-07,13103,Permanence juridique
15525,3,Val-d'Oise,2021-07,13103,Accompagnement social
15526,4,Val-d'Oise,2021-07,13103,Ecrivain public
15527,0,Val-de-Marne,2021-07,13105,Atelier numérique
15528,1,Val-de-Marne,2021-07,13105,Bien-être
15529,2,Val-de-Marne,2021-07,13105,Permanence juridique
15530,3,Val-de-Marne,2021-07,13105,Sport
15531,4,Val-de-Marne,2021-07,13105,Bibliothèque
15532,5,Val-de-Marne,2021-07,13105,Activités
15533,0,Gironde,2021-07,13106,Accompagnement à l'emploi
15534,1,Gironde,2021-07,13106,Accompagnement social
15535,2,Gironde,2021-07,13106,Distribution alimentaire
15536,3,Gironde,2021-07,13106,Activités
15537,0,Paris,2021-07,13116,Accompagnement social
15538,0,Paris,2021-07,13117,Accompagnement social
15539,0,Val-de-Marne,2021-07,13118,Addiction
15540,0,Paris,2021-07,13120,Accompagnement social
15541,0,Paris,2021-07,13121,Accompagnement social
15542,0,Seine-et-Marne,2021-07,13122,Domiciliation
15543,1,Seine-et-Marne,2021-07,13122,Conseil handicap
15544,2,Seine-et-Marne,2021-07,13122,Conseil administratif
15545,0,Val-de-Marne,2021-07,13123,Addiction
15546,0,Val-de-Marne,2021-07,13124,Addiction
15547,0,Val-d'Oise,2021-07,13125,Soutien scolaire
15548,1,Val-d'Oise,2021-07,13125,Conseil parents
15549,2,Val-d'Oise,2021-07,13125,Activités
15550,0,Val-de-Marne,2021-07,13126,Addiction
15551,0,Seine-et-Marne,2021-07,13127,Domiciliation
15552,1,Seine-et-Marne,2021-07,13127,Conseil handicap
15553,2,Seine-et-Marne,2021-07,13127,Conseil administratif
15554,0,Val-de-Marne,2021-07,13128,Addiction
15555,0,Val-de-Marne,2021-07,13130,Addiction
15556,0,Val-de-Marne,2021-07,13132,Addiction
15557,0,Val-de-Marne,2021-07,13137,Addiction
15558,0,Yvelines,2021-07,13138,Psychologie
15559,0,Val-de-Marne,2021-07,13139,Addiction
15560,0,Val-de-Marne,2021-07,13141,Addiction
15561,0,Paris,2021-07,13144,Conseil administratif
15562,0,Paris,2021-07,13145,Conseil administratif
15563,0,Paris,2021-07,13146,Conseil administratif
15564,0,Paris,2021-07,13147,Conseil administratif
15565,0,Paris,2021-07,13148,Conseil administratif
15566,0,Paris,2021-07,13149,Conseil administratif
15567,0,Paris,2021-07,13150,Conseil administratif
15568,0,Paris,2021-07,13151,Conseil administratif
15569,0,Paris,2021-07,13152,Conseil administratif
15570,0,Paris,2021-07,13155,Accompagnement social
15571,0,Paris,2021-07,13156,Accompagnement social
15572,0,Paris,2021-07,13157,Accompagnement social
15573,0,Paris,2021-07,13158,Accompagnement social
15574,0,Paris,2021-07,13160,Accompagnement social
15575,0,Paris,2021-07,13162,Accompagnement social
15576,0,Paris,2021-07,13163,Accompagnement social
15577,0,Gironde,2021-07,13167,Distribution alimentaire
15578,0,Gironde,2021-07,13168,Distribution alimentaire
15579,0,Alpes-Maritimes,2021-07,13170,Permanence juridique
15580,1,Alpes-Maritimes,2021-07,13170,Conseil administratif
15581,0,Alpes-Maritimes,2021-07,13172,Permanence juridique
15582,1,Alpes-Maritimes,2021-07,13172,Conseil administratif
15583,0,Alpes-Maritimes,2021-07,13175,Psychologie
15584,1,Alpes-Maritimes,2021-07,13175,Accompagnement social
15585,2,Alpes-Maritimes,2021-07,13175,Conseil administratif
15586,0,Val-d'Oise,2021-07,13177,Accompagnement social
15587,1,Val-d'Oise,2021-07,13177,Hébergement d'urgence
15588,0,Val-de-Marne,2021-07,13178,Insertion par l'activité économique
15589,0,Paris,2021-07,13181,Accompagnement social
15590,1,Paris,2021-07,13181,Numérisation de documents
15591,0,Loire-Atlantique,2021-07,13183,Addiction
15592,0,Loire-Atlantique,2021-07,13185,Psychologie
15593,1,Loire-Atlantique,2021-07,13185,Activités
15594,0,Loire-Atlantique,2021-07,13186,Permanence juridique
15595,1,Loire-Atlantique,2021-07,13186,Accompagnement social
15596,2,Loire-Atlantique,2021-07,13186,Conseil administratif
15597,0,Loire-Atlantique,2021-07,13188,Accompagnement social
15598,1,Loire-Atlantique,2021-07,13188,Ordinateur
15599,0,Loire-Atlantique,2021-07,13189,Atelier numérique
15600,1,Loire-Atlantique,2021-07,13189,Accompagnement à l'emploi
15601,2,Loire-Atlantique,2021-07,13189,Domiciliation
15602,3,Loire-Atlantique,2021-07,13189,Accompagnement social
15603,4,Loire-Atlantique,2021-07,13189,Conseil administratif
15604,5,Loire-Atlantique,2021-07,13189,Ordinateur
15605,6,Loire-Atlantique,2021-07,13189,Wifi
15606,7,Loire-Atlantique,2021-07,13189,Prise
15607,0,Loire-Atlantique,2021-07,13190,Accompagnement social
15608,1,Loire-Atlantique,2021-07,13190,Ordinateur
15609,0,Loire-Atlantique,2021-07,13191,Accompagnement social
15610,1,Loire-Atlantique,2021-07,13191,Ordinateur
15611,2,Loire-Atlantique,2021-07,13191,Prise
15612,0,Loire-Atlantique,2021-07,13192,Accompagnement à l'emploi
15613,1,Loire-Atlantique,2021-07,13192,Conseil logement
15614,2,Loire-Atlantique,2021-07,13192,Domiciliation
15615,3,Loire-Atlantique,2021-07,13192,Accompagnement social
15616,4,Loire-Atlantique,2021-07,13192,Conseil administratif
15617,5,Loire-Atlantique,2021-07,13192,Ordinateur
15618,6,Loire-Atlantique,2021-07,13192,Prise
15619,0,Loire-Atlantique,2021-07,13193,Accompagnement social
15620,1,Loire-Atlantique,2021-07,13193,Ordinateur
15621,2,Loire-Atlantique,2021-07,13193,Prise
15622,0,Val-d'Oise,2021-07,13196,Formation français
15623,1,Val-d'Oise,2021-07,13196,Accompagnement social
15624,2,Val-d'Oise,2021-07,13196,Ecrivain public
15625,3,Val-d'Oise,2021-07,13196,Activités
15626,0,Alpes-Maritimes,2021-07,13198,Psychologie
15627,1,Alpes-Maritimes,2021-07,13198,Formation français
15628,2,Alpes-Maritimes,2021-07,13198,Soutien scolaire
15629,3,Alpes-Maritimes,2021-07,13198,Permanence juridique
15630,4,Alpes-Maritimes,2021-07,13198,Accompagnement social
15631,5,Alpes-Maritimes,2021-07,13198,Conseil administratif
15632,6,Alpes-Maritimes,2021-07,13198,Hébergement d'urgence
15633,7,Alpes-Maritimes,2021-07,13198,Garde d'enfants
15634,8,Alpes-Maritimes,2021-07,13198,Activités
15635,0,Alpes-Maritimes,2021-07,13200,Psychologie
15636,1,Alpes-Maritimes,2021-07,13200,Permanence juridique
15637,2,Alpes-Maritimes,2021-07,13200,Accompagnement social
15638,0,Alpes-Maritimes,2021-07,13202,Psychologie
15639,1,Alpes-Maritimes,2021-07,13202,Permanence juridique
15640,2,Alpes-Maritimes,2021-07,13202,Accompagnement social
15641,0,Alpes-Maritimes,2021-07,13203,Psychologie
15642,1,Alpes-Maritimes,2021-07,13203,Permanence juridique
15643,2,Alpes-Maritimes,2021-07,13203,Accompagnement social
15644,0,Alpes-Maritimes,2021-07,13206,Psychologie
15645,1,Alpes-Maritimes,2021-07,13206,Permanence juridique
15646,2,Alpes-Maritimes,2021-07,13206,Accompagnement social
15647,0,Alpes-Maritimes,2021-07,13207,Psychologie
15648,1,Alpes-Maritimes,2021-07,13207,Permanence juridique
15649,2,Alpes-Maritimes,2021-07,13207,Accompagnement social
15650,0,Alpes-Maritimes,2021-07,13208,Psychologie
15651,1,Alpes-Maritimes,2021-07,13208,Permanence juridique
15652,2,Alpes-Maritimes,2021-07,13208,Accompagnement social
15653,0,Alpes-Maritimes,2021-07,13209,Psychologie
15654,1,Alpes-Maritimes,2021-07,13209,Permanence juridique
15655,2,Alpes-Maritimes,2021-07,13209,Accompagnement social
15656,0,Alpes-Maritimes,2021-07,13211,Psychologie
15657,1,Alpes-Maritimes,2021-07,13211,Permanence juridique
15658,2,Alpes-Maritimes,2021-07,13211,Accompagnement social
15659,0,Alpes-Maritimes,2021-07,13213,Psychologie
15660,1,Alpes-Maritimes,2021-07,13213,Permanence juridique
15661,2,Alpes-Maritimes,2021-07,13213,Accompagnement social
15662,0,Alpes-Maritimes,2021-07,13214,Psychologie
15663,1,Alpes-Maritimes,2021-07,13214,Permanence juridique
15664,2,Alpes-Maritimes,2021-07,13214,Accompagnement social
15665,0,Alpes-Maritimes,2021-07,13215,Psychologie
15666,1,Alpes-Maritimes,2021-07,13215,Permanence juridique
15667,2,Alpes-Maritimes,2021-07,13215,Accompagnement social
15668,0,Alpes-Maritimes,2021-07,13216,Psychologie
15669,1,Alpes-Maritimes,2021-07,13216,Permanence juridique
15670,2,Alpes-Maritimes,2021-07,13216,Accompagnement social
15671,0,Paris,2021-07,13218,Psychologie
15672,1,Paris,2021-07,13218,Permanence juridique
15673,2,Paris,2021-07,13218,Accompagnement social
15674,3,Paris,2021-07,13218,Ecrivain public
